,date,value
833,2016-03-10,16995.13
834,2016-03-11,17213.31
835,2016-03-14,17229.13
836,2016-03-15,17251.53
837,2016-03-16,17325.76
838,2016-03-17,17481.49
839,2016-03-18,17602.3
840,2016-03-21,17623.87
841,2016-03-22,17582.57
842,2016-03-23,17502.59
843,2016-03-24,17515.73
844,2016-03-25,
845,2016-03-28,17535.39
846,2016-03-29,17633.11
847,2016-03-30,17716.66
848,2016-03-31,17685.09
849,2016-04-01,17792.75
850,2016-04-04,17737.0
851,2016-04-05,17603.32
852,2016-04-06,17716.05
853,2016-04-07,17541.96
854,2016-04-08,17576.96
855,2016-04-11,17556.41
856,2016-04-12,17721.25
857,2016-04-13,17908.28
858,2016-04-14,17926.43
859,2016-04-15,17897.46
860,2016-04-18,18004.16
861,2016-04-19,18053.6
862,2016-04-20,18096.27
863,2016-04-21,17982.52
864,2016-04-22,18003.75
865,2016-04-25,17977.24
866,2016-04-26,17990.32
867,2016-04-27,18041.55
868,2016-04-28,17830.76
869,2016-04-29,17773.64
870,2016-05-02,17891.16
871,2016-05-03,17750.91
872,2016-05-04,17651.26
873,2016-05-05,17660.71
874,2016-05-06,17740.63
875,2016-05-09,17705.91
876,2016-05-10,17928.35
877,2016-05-11,17711.12
878,2016-05-12,17720.5
879,2016-05-13,17535.32
880,2016-05-16,17710.71
881,2016-05-17,17529.98
882,2016-05-18,17526.62
883,2016-05-19,17435.4
884,2016-05-20,17500.94
885,2016-05-23,17492.93
886,2016-05-24,17706.05
887,2016-05-25,17851.51
888,2016-05-26,17828.29
889,2016-05-27,17873.22
890,2016-05-30,
891,2016-05-31,17787.2
892,2016-06-01,17789.67
893,2016-06-02,17838.56
894,2016-06-03,17807.06
895,2016-06-06,17920.33
896,2016-06-07,17938.28
897,2016-06-08,18005.05
898,2016-06-09,17985.19
899,2016-06-10,17865.34
900,2016-06-13,17732.48
901,2016-06-14,17674.82
902,2016-06-15,17640.17
903,2016-06-16,17733.1
904,2016-06-17,17675.16
905,2016-06-20,17804.87
906,2016-06-21,17829.73
907,2016-06-22,17780.83
908,2016-06-23,18011.07
909,2016-06-24,17400.75
910,2016-06-27,17140.24
911,2016-06-28,17409.72
912,2016-06-29,17694.68
913,2016-06-30,17929.99
914,2016-07-01,17949.37
915,2016-07-04,
916,2016-07-05,17840.62
917,2016-07-06,17918.62
918,2016-07-07,17895.88
919,2016-07-08,18146.74
920,2016-07-11,18226.93
921,2016-07-12,18347.67
922,2016-07-13,18372.12
923,2016-07-14,18506.41
924,2016-07-15,18516.55
925,2016-07-18,18533.05
926,2016-07-19,18559.01
927,2016-07-20,18595.03
928,2016-07-21,18517.23
929,2016-07-22,18570.85
930,2016-07-25,18493.06
931,2016-07-26,18473.75
932,2016-07-27,18472.17
933,2016-07-28,18456.35
934,2016-07-29,18432.24
