,date,value
459,2014-10-03,1967.9
460,2014-10-06,1964.82
461,2014-10-07,1935.1
462,2014-10-08,1968.89
463,2014-10-09,1928.21
464,2014-10-10,1906.13
465,2014-10-13,1874.74
466,2014-10-14,1877.7
467,2014-10-15,1862.49
468,2014-10-16,1862.76
469,2014-10-17,1886.76
470,2014-10-20,1904.01
471,2014-10-21,1941.28
472,2014-10-22,1927.11
473,2014-10-23,1950.82
474,2014-10-24,1964.58
475,2014-10-27,1961.63
476,2014-10-28,1985.05
477,2014-10-29,1982.3
478,2014-10-30,1994.65
479,2014-10-31,2018.05
480,2014-11-03,2017.81
481,2014-11-04,2012.1
482,2014-11-05,2023.57
483,2014-11-06,2031.21
484,2014-11-07,2031.92
485,2014-11-10,2038.26
486,2014-11-11,2039.68
487,2014-11-12,2038.25
488,2014-11-13,2039.33
489,2014-11-14,2039.82
490,2014-11-17,2041.32
491,2014-11-18,2051.8
492,2014-11-19,2048.72
493,2014-11-20,2052.75
494,2014-11-21,2063.5
495,2014-11-24,2069.41
496,2014-11-25,2067.03
497,2014-11-26,2072.83
498,2014-11-27,
499,2014-11-28,2067.56
500,2014-12-01,2053.44
501,2014-12-02,2066.55
502,2014-12-03,2074.33
503,2014-12-04,2071.92
504,2014-12-05,2075.37
505,2014-12-08,2060.31
506,2014-12-09,2059.82
507,2014-12-10,2026.14
508,2014-12-11,2035.33
509,2014-12-12,2002.33
510,2014-12-15,1989.63
511,2014-12-16,1972.74
512,2014-12-17,2012.89
513,2014-12-18,2061.23
514,2014-12-19,2070.65
515,2014-12-22,2078.54
516,2014-12-23,2082.17
517,2014-12-24,2081.88
518,2014-12-25,
519,2014-12-26,2088.77
520,2014-12-29,2090.57
521,2014-12-30,2080.35
522,2014-12-31,2058.9
523,2015-01-01,
524,2015-01-02,2058.2
525,2015-01-05,2020.58
526,2015-01-06,2002.61
527,2015-01-07,2025.9
528,2015-01-08,2062.14
529,2015-01-09,2044.81
530,2015-01-12,2028.26
531,2015-01-13,2023.03
532,2015-01-14,2011.27
533,2015-01-15,1992.67
534,2015-01-16,2019.42
535,2015-01-19,
536,2015-01-20,2022.55
537,2015-01-21,2032.12
538,2015-01-22,2063.15
539,2015-01-23,2051.82
540,2015-01-26,2057.09
541,2015-01-27,2029.55
542,2015-01-28,2002.16
543,2015-01-29,2021.25
544,2015-01-30,1994.99
545,2015-02-02,2020.85
546,2015-02-03,2050.03
547,2015-02-04,2041.51
548,2015-02-05,2062.52
549,2015-02-06,2055.47
550,2015-02-09,2046.74
551,2015-02-10,2068.59
552,2015-02-11,2068.53
553,2015-02-12,2088.48
554,2015-02-13,2096.99
555,2015-02-16,
556,2015-02-17,2100.34
557,2015-02-18,2099.68
558,2015-02-19,2097.45
559,2015-02-20,2110.3
560,2015-02-23,2109.66
561,2015-02-24,2115.48
562,2015-02-25,2113.86
563,2015-02-26,2110.74
564,2015-02-27,2104.5
565,2015-03-02,2117.39
566,2015-03-03,2107.78
567,2015-03-04,2098.53
568,2015-03-05,2101.04
569,2015-03-06,2071.26
570,2015-03-09,2079.43
571,2015-03-10,2044.16
572,2015-03-11,2040.24
573,2015-03-12,2065.95
574,2015-03-13,2053.4
575,2015-03-16,2081.19
576,2015-03-17,2074.28
577,2015-03-18,2099.5
578,2015-03-19,2089.27
579,2015-03-20,2108.1
580,2015-03-23,2104.42
581,2015-03-24,2091.5
582,2015-03-25,2061.05
583,2015-03-26,2056.15
584,2015-03-27,2061.02
585,2015-03-30,2086.24
586,2015-03-31,2067.89
587,2015-04-01,2059.69
588,2015-04-02,2066.96
589,2015-04-03,
590,2015-04-06,2080.62
591,2015-04-07,2076.33
592,2015-04-08,2081.9
593,2015-04-09,2091.18
594,2015-04-10,2102.06
595,2015-04-13,2092.43
596,2015-04-14,2095.84
597,2015-04-15,2106.63
598,2015-04-16,2104.99
599,2015-04-17,2081.18
600,2015-04-20,2100.4
601,2015-04-21,2097.29
602,2015-04-22,2107.96
603,2015-04-23,2112.93
604,2015-04-24,2117.69
605,2015-04-27,2108.92
606,2015-04-28,2114.76
607,2015-04-29,2106.85
608,2015-04-30,2085.51
609,2015-05-01,2108.29
610,2015-05-04,2114.49
611,2015-05-05,2089.46
612,2015-05-06,2080.15
613,2015-05-07,2088.0
614,2015-05-08,2116.1
615,2015-05-11,2105.33
616,2015-05-12,2099.12
617,2015-05-13,2098.48
618,2015-05-14,2121.1
619,2015-05-15,2122.73
620,2015-05-18,2129.2
621,2015-05-19,2127.83
622,2015-05-20,2125.85
623,2015-05-21,2130.82
624,2015-05-22,2126.06
625,2015-05-25,
626,2015-05-26,2104.2
627,2015-05-27,2123.48
628,2015-05-28,2120.79
629,2015-05-29,2107.39
