,date,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1355,2021-09-24 06:45:00,44282.63000000,44282.63000000,44152.98000000,44152.98000000,0.00412000,2021-09-24 06:59:59.999,182.00433580,3,0.00036000,15.94174680
1356,2021-09-24 07:00:00,44519.89000000,44760.14000000,44519.89000000,44760.14000000,0.35997000,2021-09-24 07:14:59.999,16075.14194690,4,0.35997000,16075.14194690
1357,2021-09-24 07:15:00,44659.28000000,44659.28000000,44659.28000000,44659.28000000,0.00024000,2021-09-24 07:29:59.999,10.71822720,1,0.00000000,0.00000000
1358,2021-09-24 07:30:00,44849.09000000,44849.09000000,44849.09000000,44849.09000000,0.00046000,2021-09-24 07:44:59.999,20.63058140,1,0.00046000,20.63058140
1359,2021-09-24 07:45:00,44877.07000000,44877.07000000,44851.92000000,44851.92000000,0.01374000,2021-09-24 07:59:59.999,616.34611230,3,0.00222000,99.62709540
1360,2021-09-24 08:00:00,44851.92000000,44851.92000000,44851.92000000,44851.92000000,0.05592000,2021-09-24 08:14:59.999,2508.11936640,5,0.00000000,0.00000000
1361,2021-09-24 08:15:00,45088.78000000,45088.78000000,44950.25000000,44950.25000000,0.02564000,2021-09-24 08:29:59.999,1153.01105340,4,0.00302000,136.16811560
1362,2021-09-24 08:30:00,44934.34000000,44934.34000000,44934.33000000,44934.33000000,0.15270000,2021-09-24 08:44:59.999,6861.47328900,2,0.00000000,0.00000000
1363,2021-09-24 08:45:00,44807.30000000,44807.30000000,44807.30000000,44807.30000000,0.00029000,2021-09-24 08:59:59.999,12.99411700,1,0.00000000,0.00000000
1364,2021-09-24 09:00:00,44361.05000000,44702.07000000,43469.13000000,43493.93000000,0.84297000,2021-09-24 09:14:59.999,37166.00566930,13,0.00025000,11.17551750
1365,2021-09-24 09:15:00,43058.69000000,43363.79000000,42620.57000000,42640.43000000,0.04235000,2021-09-24 09:29:59.999,1813.20840480,8,0.01329000,574.16894750
1366,2021-09-24 09:30:00,43352.59000000,43352.59000000,43225.49000000,43225.49000000,0.01326000,2021-09-24 09:44:59.999,573.57122740,3,0.01326000,573.57122740
1367,2021-09-24 09:45:00,42751.82000000,43103.01000000,42278.30000000,42278.30000000,0.36577000,2021-09-24 09:59:59.999,15571.52049680,20,0.01296000,552.05639070
1368,2021-09-24 10:00:00,42534.24000000,42725.20000000,42281.26000000,42725.20000000,0.03470000,2021-09-24 10:14:59.999,1475.22221720,9,0.02383000,1014.60675640
1369,2021-09-24 10:15:00,42390.04000000,42717.90000000,42390.01000000,42568.10000000,0.28292000,2021-09-24 10:29:59.999,11993.95383540,6,0.00508000,216.31036200
1370,2021-09-24 10:30:00,42281.34000000,42521.42000000,42122.00000000,42458.90000000,0.00424000,2021-09-24 10:44:59.999,178.99825890,6,0.00088000,37.38884000
1371,2021-09-24 10:45:00,42293.58000000,42313.56000000,42280.47000000,42313.56000000,0.00115000,2021-09-24 10:59:59.999,48.63573240,3,0.00115000,48.63573240
1372,2021-09-24 11:00:00,42271.27000000,42271.28000000,41225.21000000,41298.13000000,0.13800000,2021-09-24 11:14:59.999,5731.57977070,24,0.02601000,1074.72082250
1373,2021-09-24 11:15:00,41122.00000000,41998.10000000,40739.41000000,41764.01000000,0.41128000,2021-09-24 11:29:59.999,16934.40957830,48,0.00942000,393.96711030
1374,2021-09-24 11:30:00,41400.00000000,41995.02000000,40958.68000000,41237.81000000,0.30412000,2021-09-24 11:44:59.999,12524.66643720,33,0.00396000,162.99816900
1375,2021-09-24 11:45:00,41240.46000000,41773.75000000,41240.46000000,41682.12000000,0.17877000,2021-09-24 11:59:59.999,7437.71415260,14,0.10213000,4261.04691920
1376,2021-09-24 12:00:00,41288.16000000,41514.30000000,41092.43000000,41322.76000000,0.00695000,2021-09-24 12:14:59.999,287.36848600,7,0.00580000,239.98888160
1377,2021-09-24 12:15:00,41432.54000000,41599.28000000,41253.51000000,41599.28000000,0.00893000,2021-09-24 12:29:59.999,370.88834100,4,0.00801000,332.93511180
1378,2021-09-24 12:30:00,41541.71000000,41541.71000000,41257.69000000,41257.69000000,0.00189000,2021-09-24 12:44:59.999,78.41726510,2,0.00155000,64.38965050
1379,2021-09-24 12:45:00,41453.59000000,41481.52000000,41142.36000000,41315.57000000,0.00938000,2021-09-24 12:59:59.999,386.34372760,5,0.00144000,59.62287720
1380,2021-09-24 13:00:00,41213.15000000,41213.15000000,41177.13000000,41177.13000000,0.00147000,2021-09-24 13:14:59.999,60.54226770,2,0.00147000,60.54226770
1381,2021-09-24 13:15:00,41033.42000000,41235.49000000,40974.53000000,40974.53000000,0.01003000,2021-09-24 13:29:59.999,411.33946660,4,0.00031000,12.78300190
1382,2021-09-24 13:30:00,41415.81000000,41997.57000000,41251.36000000,41870.00000000,0.01765000,2021-09-24 13:44:59.999,731.23072470,8,0.01595000,660.94875270
1383,2021-09-24 13:45:00,41618.83000000,42000.10000000,41618.83000000,41970.19000000,0.01536000,2021-09-24 13:59:59.999,641.24370550,8,0.01386000,578.79656700
1384,2021-09-24 14:00:00,41953.33000000,42366.22000000,41953.33000000,42110.32000000,0.01450000,2021-09-24 14:14:59.999,610.47987880,6,0.00200000,84.21254960
1385,2021-09-24 14:15:00,42240.32000000,42381.78000000,42012.52000000,42381.78000000,0.37781000,2021-09-24 14:29:59.999,15935.80729270,7,0.10473000,4423.84848960
1386,2021-09-24 14:30:00,42515.57000000,42734.55000000,42515.57000000,42639.51000000,0.02523000,2021-09-24 14:44:59.999,1075.79124770,4,0.02523000,1075.79124770
1387,2021-09-24 14:45:00,42367.33000000,42367.33000000,42367.33000000,42367.33000000,0.00046000,2021-09-24 14:59:59.999,19.48897180,1,0.00000000,0.00000000
1388,2021-09-24 15:00:00,42489.92000000,42540.11000000,42248.00000000,42419.13000000,0.00152000,2021-09-24 15:14:59.999,64.50465900,4,0.00125000,53.09769900
1389,2021-09-24 15:15:00,42238.71000000,42327.62000000,42165.21000000,42170.88000000,0.13907000,2021-09-24 15:29:59.999,5864.08238870,5,0.00073000,30.89916260
1390,2021-09-24 15:30:00,41645.50000000,41645.50000000,41645.50000000,41645.50000000,0.00060000,2021-09-24 15:44:59.999,24.98730000,1,0.00000000,0.00000000
1391,2021-09-24 15:45:00,41799.15000000,41932.67000000,41749.35000000,41750.05000000,0.01081000,2021-09-24 15:59:59.999,452.63555730,4,0.00714000,299.39926380
1392,2021-09-24 16:00:00,42086.43000000,42086.43000000,41839.30000000,41839.30000000,0.02709000,2021-09-24 16:14:59.999,1136.20932080,6,0.01126000,473.89320180
1393,2021-09-24 16:15:00,42242.20000000,42242.20000000,42242.20000000,42242.20000000,0.00025000,2021-09-24 16:29:59.999,10.56055000,1,0.00000000,0.00000000
1394,2021-09-24 16:30:00,42077.99000000,42077.99000000,42077.99000000,42077.99000000,0.00028000,2021-09-24 16:44:59.999,11.78183720,1,0.00000000,0.00000000
1395,2021-09-24 16:45:00,42071.13000000,42300.00000000,42071.12000000,42300.00000000,0.06003000,2021-09-24 16:59:59.999,2525.65129580,4,0.00057000,24.10224160
1396,2021-09-24 17:00:00,42073.36000000,42073.36000000,41876.28000000,41876.28000000,0.00066000,2021-09-24 17:14:59.999,27.69352720,2,0.00028000,11.78054080
1397,2021-09-24 17:15:00,42059.13000000,42169.18000000,42038.35000000,42038.35000000,0.01287000,2021-09-24 17:29:59.999,541.85733160,5,0.00660000,278.27476900
1398,2021-09-24 17:30:00,41756.54000000,41911.28000000,41756.54000000,41797.86000000,0.00133000,2021-09-24 17:44:59.999,55.59894880,4,0.00025000,10.47782000
1399,2021-09-24 17:45:00,41958.07000000,42038.35000000,41819.30000000,41819.30000000,0.01804000,2021-09-24 17:59:59.999,757.36524300,5,0.01376000,578.37863900
1400,2021-09-24 18:00:00,41837.86000000,42203.42000000,41837.86000000,42131.70000000,0.01472000,2021-09-24 18:14:59.999,618.70673930,7,0.00997000,419.55115740
1401,2021-09-24 18:15:00,41952.06000000,41987.83000000,41952.06000000,41987.83000000,0.17248000,2021-09-24 18:29:59.999,7237.86152040,5,0.07279000,3053.69044740
1402,2021-09-24 18:30:00,42143.94000000,42278.35000000,41987.83000000,42278.35000000,0.03882000,2021-09-24 18:44:59.999,1634.34951970,5,0.01129000,474.12685150
1403,2021-09-24 18:45:00,42175.22000000,42175.22000000,42058.38000000,42082.19000000,0.01390000,2021-09-24 18:59:59.999,585.91826590,9,0.00119000,50.05735000
1404,2021-09-24 19:00:00,42071.13000000,42071.13000000,42071.13000000,42071.13000000,0.01481000,2021-09-24 19:14:59.999,623.07343530,1,0.00000000,0.00000000
1405,2021-09-24 19:15:00,42176.93000000,42331.02000000,42176.93000000,42331.02000000,0.00143000,2021-09-24 19:29:59.999,60.35153240,2,0.00025000,10.58275500
1406,2021-09-24 19:30:00,42340.13000000,42340.13000000,42340.13000000,42340.13000000,0.02880000,2021-09-24 19:44:59.999,1219.39574400,1,0.00000000,0.00000000
1407,2021-09-24 19:45:00,42340.13000000,42340.13000000,42340.13000000,42340.13000000,0.00000000,2021-09-24 19:59:59.999,0.00000000,0,0.00000000,0.00000000
1408,2021-09-24 20:00:00,42261.14000000,42261.14000000,42261.14000000,42261.14000000,0.00027000,2021-09-24 20:14:59.999,11.41050780,1,0.00000000,0.00000000
1409,2021-09-24 20:15:00,42261.14000000,42261.14000000,42261.14000000,42261.14000000,0.00000000,2021-09-24 20:29:59.999,0.00000000,0,0.00000000,0.00000000
1410,2021-09-24 20:30:00,42261.14000000,42261.14000000,42261.14000000,42261.14000000,0.00000000,2021-09-24 20:44:59.999,0.00000000,0,0.00000000,0.00000000
1411,2021-09-24 20:45:00,42872.44000000,42872.44000000,42872.44000000,42872.44000000,0.00131000,2021-09-24 20:59:59.999,56.16289640,1,0.00000000,0.00000000
1412,2021-09-24 21:00:00,43024.58000000,43024.58000000,43024.58000000,43024.58000000,0.00328000,2021-09-24 21:14:59.999,141.12062240,1,0.00000000,0.00000000
1413,2021-09-24 21:15:00,42964.23000000,43145.66000000,42964.23000000,43145.66000000,0.00118000,2021-09-24 21:29:59.999,50.83749250,2,0.00077000,33.22215820
1414,2021-09-24 21:30:00,43141.03000000,43141.03000000,42927.14000000,42927.14000000,0.03674000,2021-09-24 21:44:59.999,1577.20337440,4,0.00058000,24.95763040
1415,2021-09-24 21:45:00,42927.14000000,42927.14000000,42927.14000000,42927.14000000,0.00205000,2021-09-24 21:59:59.999,88.00063700,1,0.00000000,0.00000000
1416,2021-09-24 22:00:00,42795.75000000,42795.75000000,42795.75000000,42795.75000000,0.01139000,2021-09-24 22:14:59.999,487.44359250,1,0.00000000,0.00000000
1417,2021-09-24 22:15:00,42792.09000000,42792.09000000,42792.09000000,42792.09000000,0.00031000,2021-09-24 22:29:59.999,13.26554790,1,0.00000000,0.00000000
1418,2021-09-24 22:30:00,42795.75000000,42795.75000000,42795.75000000,42795.75000000,0.00026000,2021-09-24 22:44:59.999,11.12689500,1,0.00026000,11.12689500
1419,2021-09-24 22:45:00,42795.75000000,42795.75000000,42795.75000000,42795.75000000,0.00000000,2021-09-24 22:59:59.999,0.00000000,0,0.00000000,0.00000000
1420,2021-09-24 23:00:00,42795.75000000,42795.75000000,42795.75000000,42795.75000000,0.05907000,2021-09-24 23:14:59.999,2527.94495250,1,0.05907000,2527.94495250
1421,2021-09-24 23:15:00,42945.13000000,42945.13000000,42945.13000000,42945.13000000,0.00038000,2021-09-24 23:29:59.999,16.31914940,1,0.00038000,16.31914940
1422,2021-09-24 23:30:00,42786.24000000,42786.24000000,42786.24000000,42786.24000000,0.03725000,2021-09-24 23:44:59.999,1593.78744000,4,0.00000000,0.00000000
1423,2021-09-24 23:45:00,42786.24000000,42786.24000000,42786.24000000,42786.24000000,0.00000000,2021-09-24 23:59:59.999,0.00000000,0,0.00000000,0.00000000
1424,2021-09-25 00:00:00,42786.24000000,42786.24000000,42786.24000000,42786.24000000,0.00000000,2021-09-25 00:14:59.999,0.00000000,0,0.00000000,0.00000000
1425,2021-09-25 00:15:00,42666.12000000,42854.21000000,42666.12000000,42854.21000000,0.02619000,2021-09-25 00:29:59.999,1121.98310350,3,0.02423000,1038.35750830
1426,2021-09-25 00:30:00,42669.43000000,42669.43000000,42669.43000000,42669.43000000,0.00202000,2021-09-25 00:44:59.999,86.19224860,2,0.00044000,18.77454920
1427,2021-09-25 00:45:00,42669.43000000,42669.43000000,42669.43000000,42669.43000000,0.00000000,2021-09-25 00:59:59.999,0.00000000,0,0.00000000,0.00000000
1428,2021-09-25 01:00:00,42636.65000000,42636.65000000,42636.65000000,42636.65000000,0.00093000,2021-09-25 01:14:59.999,39.65208450,1,0.00000000,0.00000000
1429,2021-09-25 01:15:00,42512.13000000,42512.13000000,42512.13000000,42512.13000000,0.00032000,2021-09-25 01:29:59.999,13.60388160,1,0.00032000,13.60388160
1430,2021-09-25 01:30:00,42140.70000000,42140.70000000,42140.70000000,42140.70000000,0.00710000,2021-09-25 01:44:59.999,299.19897000,1,0.00000000,0.00000000
1431,2021-09-25 01:45:00,42140.70000000,42140.70000000,42140.70000000,42140.70000000,0.00000000,2021-09-25 01:59:59.999,0.00000000,0,0.00000000,0.00000000
1432,2021-09-25 02:00:00,42545.20000000,42545.20000000,42495.82000000,42495.82000000,0.00052000,2021-09-25 02:14:59.999,22.10967760,2,0.00052000,22.10967760
1433,2021-09-25 02:15:00,42495.82000000,42495.82000000,42495.82000000,42495.82000000,0.00000000,2021-09-25 02:29:59.999,0.00000000,0,0.00000000,0.00000000
1434,2021-09-25 02:30:00,42562.32000000,42562.32000000,42562.32000000,42562.32000000,0.00028000,2021-09-25 02:44:59.999,11.91744960,1,0.00000000,0.00000000
1435,2021-09-25 02:45:00,42562.32000000,42562.32000000,42562.32000000,42562.32000000,0.00000000,2021-09-25 02:59:59.999,0.00000000,0,0.00000000,0.00000000
1436,2021-09-25 03:00:00,42350.64000000,42489.12000000,42350.64000000,42371.66000000,0.00358000,2021-09-25 03:14:59.999,151.68580580,3,0.00028000,11.89695360
1437,2021-09-25 03:15:00,42445.52000000,42567.68000000,42445.52000000,42522.56000000,0.13976000,2021-09-25 03:29:59.999,5948.62794620,6,0.13946000,5935.87117820
1438,2021-09-25 03:30:00,42785.69000000,42785.69000000,42611.61000000,42654.54000000,0.00508000,2021-09-25 03:44:59.999,216.71150560,3,0.00029000,12.40785010
1439,2021-09-25 03:45:00,42713.74000000,42713.74000000,42713.74000000,42713.74000000,0.00058000,2021-09-25 03:59:59.999,24.77396920,1,0.00058000,24.77396920
1440,2021-09-25 04:00:00,42713.74000000,42713.74000000,42713.74000000,42713.74000000,0.00000000,2021-09-25 04:14:59.999,0.00000000,0,0.00000000,0.00000000
1441,2021-09-25 04:15:00,42694.04000000,42806.65000000,42694.04000000,42806.65000000,0.00078000,2021-09-25 04:29:59.999,33.35765620,2,0.00000000,0.00000000
1442,2021-09-25 04:30:00,42856.84000000,42937.25000000,42856.84000000,42937.25000000,0.00071000,2021-09-25 04:44:59.999,30.46293270,2,0.00071000,30.46293270
1443,2021-09-25 04:45:00,42713.32000000,42713.32000000,42713.32000000,42713.32000000,0.00033000,2021-09-25 04:59:59.999,14.09539560,1,0.00000000,0.00000000
1444,2021-09-25 05:00:00,42713.32000000,42713.32000000,42713.32000000,42713.32000000,0.00000000,2021-09-25 05:14:59.999,0.00000000,0,0.00000000,0.00000000
1445,2021-09-25 05:15:00,42713.32000000,42713.32000000,42713.32000000,42713.32000000,0.00000000,2021-09-25 05:29:59.999,0.00000000,0,0.00000000,0.00000000
1446,2021-09-25 05:30:00,42640.46000000,42795.08000000,42573.43000000,42573.43000000,0.01035000,2021-09-25 05:44:59.999,441.39229890,3,0.00058000,24.82114640
1447,2021-09-25 05:45:00,42573.43000000,42573.43000000,42573.43000000,42573.43000000,0.00000000,2021-09-25 05:59:59.999,0.00000000,0,0.00000000,0.00000000
1448,2021-09-25 06:00:00,42477.71000000,42477.71000000,42460.66000000,42460.66000000,0.01799000,2021-09-25 06:14:59.999,764.16818190,3,0.00000000,0.00000000
1449,2021-09-25 06:15:00,42729.67000000,42729.67000000,42580.87000000,42727.82000000,0.10060000,2021-09-25 06:29:59.999,4283.72422850,5,0.00060000,25.63722850
1450,2021-09-25 06:30:00,42840.73000000,42840.73000000,42664.51000000,42810.79000000,0.00288000,2021-09-25 06:44:59.999,123.26874560,4,0.00263000,112.60261810
1451,2021-09-25 06:45:00,42676.31000000,42676.31000000,42676.31000000,42676.31000000,0.00039000,2021-09-25 06:59:59.999,16.64376090,1,0.00000000,0.00000000
1452,2021-09-25 07:00:00,42840.61000000,42840.61000000,42592.78000000,42726.52000000,0.00502000,2021-09-25 07:14:59.999,214.14252430,3,0.00194000,82.95676190
1453,2021-09-25 07:15:00,42605.49000000,42605.49000000,42605.49000000,42605.49000000,0.01276000,2021-09-25 07:29:59.999,543.64605240,2,0.00000000,0.00000000
1454,2021-09-25 07:30:00,42276.03000000,42482.73000000,42276.03000000,42482.73000000,0.00468000,2021-09-25 07:44:59.999,198.73495230,3,0.00468000,198.73495230
1455,2021-09-25 07:45:00,42428.46000000,42497.30000000,42428.46000000,42497.30000000,0.01257000,2021-09-25 07:59:59.999,533.35258980,2,0.00039000,16.57394700
1456,2021-09-25 08:00:00,42460.69000000,42461.39000000,42212.53000000,42461.39000000,0.31873000,2021-09-25 08:14:59.999,13485.10619640,8,0.00238000,101.03725940
1457,2021-09-25 08:15:00,42196.62000000,42230.22000000,42196.62000000,42230.22000000,0.04941000,2021-09-25 08:29:59.999,2084.94507420,2,0.04941000,2084.94507420
1458,2021-09-25 08:30:00,42230.22000000,42230.22000000,42230.22000000,42230.22000000,0.00000000,2021-09-25 08:44:59.999,0.00000000,0,0.00000000,0.00000000
1459,2021-09-25 08:45:00,42015.38000000,42818.42000000,41858.90000000,42818.42000000,0.00774000,2021-09-25 08:59:59.999,324.59373080,4,0.00056000,23.76952480
1460,2021-09-25 09:00:00,42145.16000000,42586.61000000,42145.16000000,42586.61000000,0.00269000,2021-09-25 09:14:59.999,113.49850090,2,0.00000000,0.00000000
1461,2021-09-25 09:15:00,42656.34000000,42656.34000000,42623.52000000,42623.52000000,0.00325000,2021-09-25 09:29:59.999,138.54580380,2,0.00059000,25.16724060
1462,2021-09-25 09:30:00,42695.72000000,42887.74000000,42695.72000000,42887.74000000,0.05729000,2021-09-25 09:44:59.999,2446.26608630,4,0.00149000,63.84491030
1463,2021-09-25 09:45:00,42846.41000000,42846.41000000,42846.41000000,42846.41000000,0.00136000,2021-09-25 09:59:59.999,58.27111760,1,0.00136000,58.27111760
1464,2021-09-25 10:00:00,42619.42000000,42892.55000000,42619.42000000,42892.55000000,0.12764000,2021-09-25 10:14:59.999,5456.74073980,7,0.10000000,4277.61176520
1465,2021-09-25 10:15:00,42776.42000000,42958.20000000,42776.42000000,42958.20000000,0.00091000,2021-09-25 10:29:59.999,38.98471180,2,0.00032000,13.74662400
1466,2021-09-25 10:30:00,42845.56000000,42845.56000000,42642.04000000,42642.04000000,0.01038000,2021-09-25 10:44:59.999,442.70171280,2,0.00038000,16.28131280
1467,2021-09-25 10:45:00,42642.04000000,42642.04000000,42642.04000000,42642.04000000,0.00000000,2021-09-25 10:59:59.999,0.00000000,0,0.00000000,0.00000000
1468,2021-09-25 11:00:00,42642.04000000,42642.04000000,42642.04000000,42642.04000000,0.00000000,2021-09-25 11:14:59.999,0.00000000,0,0.00000000,0.00000000
1469,2021-09-25 11:15:00,42406.93000000,42466.50000000,42274.04000000,42274.04000000,0.00104000,2021-09-25 11:29:59.999,44.09193380,3,0.00048000,20.38392000
1470,2021-09-25 11:30:00,42370.37000000,42370.37000000,42318.53000000,42318.53000000,0.04202000,2021-09-25 11:44:59.999,1779.45109840,3,0.00000000,0.00000000
1471,2021-09-25 11:45:00,42378.26000000,42378.26000000,42378.26000000,42378.26000000,0.00042000,2021-09-25 11:59:59.999,17.79886920,1,0.00000000,0.00000000
1472,2021-09-25 12:00:00,42485.58000000,42485.58000000,42476.43000000,42476.43000000,0.00082000,2021-09-25 12:14:59.999,34.83405810,2,0.00000000,0.00000000
1473,2021-09-25 12:15:00,42476.41000000,42476.41000000,42476.41000000,42476.41000000,0.00134000,2021-09-25 12:29:59.999,56.91838940,1,0.00134000,56.91838940
1474,2021-09-25 12:30:00,42439.54000000,42439.54000000,42439.54000000,42439.54000000,0.00304000,2021-09-25 12:44:59.999,129.01620160,1,0.00000000,0.00000000
1475,2021-09-25 12:45:00,42439.54000000,42439.54000000,42439.54000000,42439.54000000,0.00000000,2021-09-25 12:59:59.999,0.00000000,0,0.00000000,0.00000000
1476,2021-09-25 13:00:00,42434.39000000,42710.04000000,42434.39000000,42710.04000000,0.01861000,2021-09-25 13:14:59.999,790.57892180,7,0.01796000,762.91517530
1477,2021-09-25 13:15:00,42589.99000000,42589.99000000,42589.99000000,42589.99000000,0.00030000,2021-09-25 13:29:59.999,12.77699700,1,0.00000000,0.00000000
1478,2021-09-25 13:30:00,42585.05000000,42585.05000000,42585.05000000,42585.05000000,0.00033000,2021-09-25 13:44:59.999,14.05306650,1,0.00033000,14.05306650
1479,2021-09-25 13:45:00,42551.48000000,42570.73000000,42540.08000000,42570.72000000,1.15639000,2021-09-25 13:59:59.999,49212.00985970,14,0.00000000,0.00000000
1480,2021-09-25 14:00:00,42615.38000000,42615.38000000,42533.80000000,42533.80000000,0.00253000,2021-09-25 14:14:59.999,107.77948600,3,0.00223000,95.01934600
1481,2021-09-25 14:15:00,42667.93000000,42667.93000000,42189.35000000,42295.95000000,0.00693000,2021-09-25 14:29:59.999,292.71375450,4,0.00069000,29.38185450
1482,2021-09-25 14:30:00,42410.05000000,42410.05000000,42410.05000000,42410.05000000,0.00198000,2021-09-25 14:44:59.999,83.97189900,1,0.00198000,83.97189900
1483,2021-09-25 14:45:00,42219.41000000,42350.74000000,42219.41000000,42350.74000000,0.16479000,2021-09-25 14:59:59.999,6960.56729190,4,0.02463000,1039.86406830
1484,2021-09-25 15:00:00,42350.74000000,42350.74000000,42350.74000000,42350.74000000,0.00000000,2021-09-25 15:14:59.999,0.00000000,0,0.00000000,0.00000000
1485,2021-09-25 15:15:00,42287.48000000,42287.48000000,42287.48000000,42287.48000000,0.00107000,2021-09-25 15:29:59.999,45.24760360,1,0.00000000,0.00000000
1486,2021-09-25 15:30:00,42645.79000000,42645.79000000,42610.71000000,42610.71000000,0.00087000,2021-09-25 15:44:59.999,37.08955930,2,0.00000000,0.00000000
1487,2021-09-25 15:45:00,42647.81000000,42652.14000000,42647.81000000,42652.14000000,0.10579000,2021-09-25 15:59:59.999,4512.13568360,2,0.00000000,0.00000000
1488,2021-09-25 16:00:00,42751.81000000,42751.81000000,42636.48000000,42636.48000000,0.00228000,2021-09-25 16:14:59.999,97.26787460,3,0.00198000,84.47097560
1489,2021-09-25 16:15:00,42383.05000000,42383.05000000,42290.40000000,42290.40000000,6.44005000,2021-09-25 16:29:59.999,272741.49201250,7,0.00000000,0.00000000
1490,2021-09-25 16:30:00,42290.40000000,42290.40000000,42290.40000000,42290.40000000,0.00000000,2021-09-25 16:44:59.999,0.00000000,0,0.00000000,0.00000000
1491,2021-09-25 16:45:00,42446.05000000,42446.05000000,42446.05000000,42446.05000000,0.00186000,2021-09-25 16:59:59.999,78.94965300,1,0.00000000,0.00000000
1492,2021-09-25 17:00:00,42521.82000000,42649.95000000,42521.82000000,42649.95000000,0.00059000,2021-09-25 17:14:59.999,25.12759410,2,0.00031000,13.22148450
1493,2021-09-25 17:15:00,42718.82000000,42734.19000000,42718.82000000,42734.19000000,0.00057000,2021-09-25 17:29:59.999,24.35418470,2,0.00057000,24.35418470
1494,2021-09-25 17:30:00,42735.50000000,42735.50000000,42690.49000000,42690.49000000,0.00143000,2021-09-25 17:44:59.999,61.10006240,2,0.00143000,61.10006240
1495,2021-09-25 17:45:00,42690.49000000,42690.49000000,42690.49000000,42690.49000000,0.00000000,2021-09-25 17:59:59.999,0.00000000,0,0.00000000,0.00000000
1496,2021-09-25 18:00:00,42744.26000000,42744.26000000,42744.26000000,42744.26000000,0.00024000,2021-09-25 18:14:59.999,10.25862240,1,0.00024000,10.25862240
1497,2021-09-25 18:15:00,42744.26000000,42744.26000000,42744.26000000,42744.26000000,0.00000000,2021-09-25 18:29:59.999,0.00000000,0,0.00000000,0.00000000
1498,2021-09-25 18:30:00,42571.84000000,42655.35000000,42571.84000000,42655.35000000,0.03529000,2021-09-25 18:44:59.999,1502.38612170,4,0.00031000,13.22315850
1499,2021-09-25 18:45:00,42655.35000000,42655.35000000,42655.35000000,42655.35000000,0.00000000,2021-09-25 18:59:59.999,0.00000000,0,0.00000000,0.00000000
1500,2021-09-25 19:00:00,42655.35000000,42655.35000000,42655.35000000,42655.35000000,0.00000000,2021-09-25 19:14:59.999,0.00000000,0,0.00000000,0.00000000
1501,2021-09-25 19:15:00,42584.91000000,42761.43000000,42584.91000000,42761.43000000,0.00123000,2021-09-25 19:29:59.999,52.49241210,2,0.00064000,27.36731520
1502,2021-09-25 19:30:00,42840.74000000,42840.74000000,42840.74000000,42840.74000000,0.00027000,2021-09-25 19:44:59.999,11.56699980,1,0.00027000,11.56699980
1503,2021-09-25 19:45:00,42665.44000000,42665.44000000,42665.44000000,42665.44000000,0.00046000,2021-09-25 19:59:59.999,19.62610240,1,0.00000000,0.00000000
1504,2021-09-25 20:00:00,42665.44000000,42665.44000000,42665.44000000,42665.44000000,0.00000000,2021-09-25 20:14:59.999,0.00000000,0,0.00000000,0.00000000
1505,2021-09-25 20:15:00,42665.44000000,42665.44000000,42665.44000000,42665.44000000,0.00000000,2021-09-25 20:29:59.999,0.00000000,0,0.00000000,0.00000000
1506,2021-09-25 20:30:00,42665.44000000,42665.44000000,42665.44000000,42665.44000000,0.00000000,2021-09-25 20:44:59.999,0.00000000,0,0.00000000,0.00000000
1507,2021-09-25 20:45:00,42665.44000000,42665.44000000,42665.44000000,42665.44000000,0.00000000,2021-09-25 20:59:59.999,0.00000000,0,0.00000000,0.00000000
1508,2021-09-25 21:00:00,42579.42000000,42702.37000000,42579.42000000,42702.37000000,0.00096000,2021-09-25 21:14:59.999,40.95124270,2,0.00061000,26.04844570
1509,2021-09-25 21:15:00,42436.65000000,42436.65000000,42436.65000000,42436.65000000,0.00222000,2021-09-25 21:29:59.999,94.20936300,1,0.00000000,0.00000000
1510,2021-09-25 21:30:00,42672.13000000,42672.13000000,42672.13000000,42672.13000000,0.00034000,2021-09-25 21:44:59.999,14.50852420,1,0.00034000,14.50852420
1511,2021-09-25 21:45:00,42702.37000000,42702.37000000,42603.27000000,42603.27000000,0.00498000,2021-09-25 21:59:59.999,212.62807260,2,0.00468000,199.84709160
1512,2021-09-25 22:00:00,42620.00000000,42620.00000000,42620.00000000,42620.00000000,0.00300000,2021-09-25 22:14:59.999,127.86000000,1,0.00300000,127.86000000
1513,2021-09-25 22:15:00,42620.00000000,42620.00000000,42620.00000000,42620.00000000,0.00000000,2021-09-25 22:29:59.999,0.00000000,0,0.00000000,0.00000000
1514,2021-09-25 22:30:00,42665.94000000,42665.94000000,42665.94000000,42665.94000000,0.00234000,2021-09-25 22:44:59.999,99.83829960,1,0.00000000,0.00000000
1515,2021-09-25 22:45:00,42665.94000000,42665.94000000,42665.94000000,42665.94000000,0.00000000,2021-09-25 22:59:59.999,0.00000000,0,0.00000000,0.00000000
1516,2021-09-25 23:00:00,42665.94000000,42665.94000000,42665.94000000,42665.94000000,0.00000000,2021-09-25 23:14:59.999,0.00000000,0,0.00000000,0.00000000
1517,2021-09-25 23:15:00,42665.94000000,42665.94000000,42665.94000000,42665.94000000,0.00000000,2021-09-25 23:29:59.999,0.00000000,0,0.00000000,0.00000000
